Date,spx,spx_normalised,log_price,log_return,dt,spx_max_drawdown,spx_max_drawdown_dur
2009-05-15,882.8800048828125,1.9230250551112475,6.783189296559472,-0.011475676904066923,0.0027397260273972603,-0.004247462825367476,56 days
2009-05-18,909.7100219726562,1.9814642482150497,6.813125891556005,0.029936594996533117,0.00821917808219178,-0.03361512608548889,53 days
2009-05-19,908.1300048828124,1.9780227698324047,6.811387545536133,-0.0017383460198727718,0.0027397260273972603,-0.03193375380625385,52 days
2009-05-20,903.469970703125,1.9678726220935814,6.8062428728480855,-0.0051446726880470806,0.0027397260273972603,-0.02694053660839435,51 days
2009-05-21,888.3300170898438,1.934895875570223,6.789343314817749,-0.01689955803033616,0.0027397260273972603,-0.010356525199013755,50 days
2009-05-22,887.0,1.9319989290165005,6.787844982309579,-0.0014983325081701082,0.0027397260273972603,-0.008872598779241736,49 days
2009-05-26,910.3300170898438,1.9828146765153898,6.8138071899097366,0.025962207600157328,0.010958904109589041,-0.034273298277883724,45 days
2009-05-27,893.0599975585938,1.9451983752318847,6.794653765135369,-0.019153424774367878,0.0027397260273972603,-0.01559804796302866,44 days
2009-05-28,906.8300170898438,1.9751912309104769,6.8099550203019215,0.015301255166552785,0.0027397260273972603,-0.030545980707525344,43 days
2009-05-29,919.1400146484376,2.00200397284892,6.8234384661897725,0.013483445887850998,0.0027397260273972603,-0.04352983128574639,42 days
2009-06-01,942.8699951171876,2.0536908915086807,6.848928410051196,0.025489943861423114,0.00821917808219178,-0.06760209844884613,39 days
2009-06-02,944.739990234375,2.057763978953632,6.850909747025944,0.001981336974748338,0.0027397260273972603,-0.06944766393903323,38 days
2009-06-03,931.760009765625,2.029491928937533,6.837075281275234,-0.013834465750710123,0.0027397260273972603,-0.056484507095395764,37 days
2009-06-04,942.4600219726562,2.0527979178038778,6.8484935014173995,0.011418220142165758,0.0027397260273972603,-0.0671965023591008,36 days
2009-06-05,940.0900268554688,2.047635766701081,6.8459756439285835,-0.0025178574888160554,0.0027397260273972603,-0.06484487680032403,35 days
